loc,misses,hits,total,ratio
32369,11217,55225,66442,4.923330658821432
32410,11239,55252,66491,4.916095738054987
32788,11464,55712,67176,4.85973482205164
32947,11464,55712,67176,4.85973482205164
32998,11502,55796,67298,4.8509824378368975
33066,11527,55913,67440,4.850611607530147
33273,11659,56183,67842,4.818852388712583
33295,11674,56209,67883,4.81488778482097
33414,11761,56337,68098,4.790153898478021
33430,11772,56352,68124,4.786952089704383
33445,11772,56373,68145,4.788735983690112
33830,12036,56848,68884,4.72316384180791
34127,12221,57226,69447,4.682595532280501
34168,12249,57284,69533,4.676626663401094
34189,12261,57313,69574,4.674414811189952
34213,12267,57336,69603,4.674003423820005
34245,12294,57392,69686,4.668293476492598
34254,12302,57397,69699,4.66566411965534
34287,12328,57409,69737,4.656797534068787
34327,12346,57463,69809,4.654381986068362
34344,12362,57483,69845,4.649975732082187
34375,12376,57518,69894,4.647543632837751
34413,12408,57562,69970,4.639103803997421
34495,12479,57742,70221,4.627133584421829
34847,12638,58129,70767,4.599541066624466
34979,12713,58457,71170,4.598206560213955
35024,12747,58541,71288,4.5925315760571115
35075,12788,58648,71436,4.586174538629965
35237,12890,59084,71974,4.583708301008533
35284,12915,59125,72040,4.578010065814944
35305,12929,59137,72066,4.57398097300642
35399,12967,59296,72263,4.572838744505282
35484,12991,59334,72325,4.56731583403895
35525,13018,59378,72396,4.56122292210785
36026,13421,60419,73840,4.501825497354892
36068,13444,60466,73910,4.497619756024992
36576,13745,61067,74812,4.442851946162241
36759,13822,61332,75154,4.437273911156128
36772,13822,61332,75154,4.437273911156128
37151,13946,61498,75444,4.409723218127062
37188,13968,61555,75523,4.406858533791524
37205,13974,61562,75536,4.405467296407614
37375,14041,61716,75757,4.395413432091732
37412,14075,61751,75826,4.38728241563055
37553,14139,62081,76220,4.390763137421317
37575,14156,62099,76255,4.38676179711783
37619,14180,62139,76319,4.382157968970381
37832,14276,62363,76639,4.368380498739143
37837,14280,62369,76649,4.367577030812325
37868,14305,62402,76707,4.362250961202377
38082,14408,62608,77016,4.345363686840644
38135,14436,62656,77092,4.3402604599612085
38173,14460,62680,77140,4.334716459197787
38215,14474,62704,77178,4.332181843305237
38856,14762,63387,78149,4.293930361739601
38889,14782,63439,78221,4.291638479231498
38913,14782,63441,78223,4.291773778920309
39058,14888,63776,78664,4.283718430951102
39064,14892,63788,78680,4.283373623421972
39358,14908,64172,79080,4.304534478132546
39374,14911,64195,79106,4.305210918114144
39906,15208,65216,80424,4.288269331930563
39925,15217,65266,80483,4.289018860484984
39956,15217,65266,80483,4.289018860484984
40279,15295,67520,82815,4.414514547237659
40290,15303,67550,82853,4.414167156766647
40301,15320,67581,82901,4.411292428198434
40325,15333,67601,82934,4.408856714276397
40418,15377,67682,83059,4.4015087468296805
40467,15401,67764,83165,4.399974027660542
40478,15411,67782,83193,4.398286937901499
40771,15606,68315,83921,4.377483019351532
40854,15632,68352,83984,4.372569089048106
40881,15652,68373,84025,4.368323536928188
40906,15671,68408,84079,4.365260672579924
40930,15679,68437,84116,4.364882964474775
40977,15704,68511,84215,4.362646459500764
41183,15816,69068,84884,4.366970156803237
41333,15941,69390,85331,4.352926416159589
41361,15960,69433,85393,4.350438596491228
41512,16010,69537,85547,4.343347907557776
41530,16023,69557,85580,4.341072208699994
41582,16099,69727,85826,4.331138580036027
41614,16124,69751,85875,4.325911684445547
41951,16383,70300,86683,4.291033388268327
41973,16388,70304,86692,4.289968269465462
41994,16407,70331,86738,4.286645943804474
42025,16436,70416,86852,4.28425407641762
42040,16446,70459,86905,4.284263650735741
42073,16481,70537,87018,4.2798980644378375
42209,16556,70742,87298,4.272892002899251
42287,16592,70868,87460,4.271215043394407
42474,16667,70997,87664,4.259734805303894
42630,16703,71104,87807,4.256959827575884
42687,16739,71160,87899,4.251150008961109
42797,16760,71237,87997,4.250417661097852
43430,17204,72790,89994,4.230992792373867
43501,17248,72918,90166,4.227620593692023
43523,17269,72959,90228,4.224853784237651
46928,18835,77162,95997,4.096734802229891
47108,18895,77249,96144,4.088330246096851
48129,19247,78106,97353,4.058086974593443
48314,19348,78283,97631,4.046051271449246
48351,19374,78344,97718,4.043770001032311
48383,19397,78397,97794,4.041707480538228
50264,20291,81574,101865,4.020206002661278
50290,20311,81586,101897,4.016838166510758
50403,20386,81703,102089,4.007799470224664
50433,20404,81719,102123,4.005048029798079
