loc,misses,hits,total,ratio
228403,95807,418515,514322,4.368313380024424
228433,95824,418546,514370,4.367861913508098
228444,95824,418568,514392,4.368091501085323
228473,95834,418610,514444,4.368073961224618
228500,95856,418644,514500,4.367426139208813
228707,95871,418875,514746,4.3691522984009765
228723,95879,418896,514775,4.369006768948362
228738,95879,418919,514798,4.3692466546376165
228859,95879,419115,514994,4.371290897902565
228936,95936,419260,515196,4.370205136757838
228969,95962,419301,515263,4.3694483232946375
228978,95964,419317,515281,4.369523988162228
229257,96104,419975,516079,4.3700054108049615
229292,96114,419988,516102,4.369685997877521
229377,96189,420120,516309,4.367651186726133
229400,96206,420146,516352,4.367149658025487
229436,96236,420190,516426,4.366245479862006
229480,96255,420221,516476,4.365705677627136
229507,96276,420268,516544,4.365241597075076
229625,96367,420481,516848,4.363329770564612
229633,96373,420486,516859,4.363109999688709
229670,96384,420536,516920,4.3631308100929616
229867,96393,421702,518095,4.374819748321974
229884,96400,421719,518119,4.374678423236515
230156,96583,422263,518846,4.37202199144777
230201,96613,422346,518959,4.371523500978129
230212,96620,422364,518984,4.371393086317533
230247,96636,422388,519024,4.3709176704333785
230371,96678,422702,519380,4.372266699766234
230430,96706,422829,519535,4.372314023948876
230488,96707,422895,519602,4.372951285842803
230533,96757,422976,519733,4.371528674927912
230580,96771,422998,519769,4.371123580411487
230601,96778,423004,519782,4.3708694124697764
230610,96786,423009,519795,4.3705597917054115
230786,96904,423324,520228,4.368488400891604
231026,96904,424174,521078,4.377259968628746
231451,96937,425146,522083,4.385796960912757
231484,96951,425186,522137,4.38557621891471
231770,97100,425547,522647,4.382564366632338
231857,97114,425645,522759,4.382941697386577
232097,97288,426172,523460,4.380519694104104
232125,97295,426209,523504,4.380584819363791
232200,97345,426296,523641,4.379228517129796
232340,97395,426491,523886,4.378982493967863
232408,97445,426588,524033,4.377731027759249
232417,97447,426604,524051,4.377805371124817
232450,97469,426657,524126,4.3773610070894335
233154,97518,427471,524989,4.383508685575996
233211,97537,427576,525113,4.383731301967458
233823,97709,428143,525852,4.3818174374929635
233843,97747,428225,525972,4.380952868118714
233867,97759,428243,526002,4.380599228715515
233869,97759,428243,526002,4.380599228715515
233883,97759,428269,526028,4.380865188882865
234023,97843,428445,526288,4.378902936336784
234491,98249,429798,528047,4.374578876120877
234509,98249,429808,528057,4.3746806583273115
234582,98277,429940,528217,4.374777414858003
234625,98309,430012,528321,4.374085790721094
234764,98418,430269,528687,4.371852709870145
234773,98422,430287,528709,4.371857917945174
234822,98443,430361,528804,4.371677011062239
235011,98575,430648,529223,4.368734466142531
235067,98612,430718,529330,4.367805135277654
235091,98626,430743,529369,4.36743860645266
235165,98650,430804,529454,4.366994424733908
235542,98829,431283,530112,4.363931639498528
235608,98869,431354,530223,4.362884220534243
235631,98879,431393,530272,4.362837407336239
235637,98882,431405,530287,4.3628263991424125
235695,98914,431517,530431,4.362547263279212
235784,98966,431861,530827,4.363730978315785
236019,99023,432561,531584,4.368288175474385
236061,99062,432622,531684,4.367184187680443
236240,99249,432984,532233,4.362603149653901
236261,99249,433013,532262,4.362895344033693
236321,99268,433068,532336,4.362614336946448
236516,99402,433404,532806,4.36011347860204
236525,99409,433421,532830,4.359977466828959
236649,99484,433608,533092,4.358570222347312
236671,99490,433626,533116,4.35848829028043
236675,99499,433632,533131,4.358154353310083
236830,99566,433818,533384,4.357089769600064
236832,99566,433823,533389,4.357139987545949
236858,99584,433870,533454,4.356824389460154
236887,99593,433913,533506,4.356862430090469
236907,99607,433934,533541,4.35646089130282
237051,99716,434198,533914,4.354346343615869
237096,99748,434262,534010,4.3535910494446
237533,100122,435357,535479,4.3482651165577995
237615,100171,435512,535683,4.347685457867048
237629,100187,435539,535726,4.347260622635671
237673,100202,435608,535810,4.347298457116624
237847,100237,435900,536137,4.3486935961770605
237903,100258,435983,536241,4.348610584691496
237911,100263,435998,536261,4.348543331039367
238064,100263,436490,536753,4.353450425381247
238080,100263,436516,536779,4.353709743374924
238132,100290,436584,536874,4.353215674543823
238150,100304,436602,536906,4.352787525921199
238182,100316,436620,536936,4.352446269787472
238354,100316,436996,537312,4.356194425615056
238381,100340,437026,537366,4.355451465018936
238397,100345,437042,537387,4.355393891075789
238558,100404,437370,537774,4.356101350543803
238583,100420,437400,537820,4.355706034654451
238600,100441,437428,537869,4.3550741231170536
238765,100569,437756,538325,4.352792610048822
238781,100585,437793,538378,4.3524680618382465
238816,100603,437834,538437,4.35209685595857
238851,100610,437915,538525,4.352599145214193
238859,100610,437915,538525,4.352599145214193
238903,100618,437946,538564,4.352561171957304
238970,100644,437976,538620,4.35173482770955
239015,100686,438038,538724,4.350535327652305
239261,100701,438453,539154,4.354008401108231
240028,100940,439244,540184,4.351535565682584
240197,100986,439417,540403,4.351266512189809
240540,101009,439976,540985,4.3558098783276735
240587,101014,439991,541005,4.355742768329143
240760,101031,440163,541194,4.356712296225911
240884,101031,440519,541550,4.360235967178391
240961,101042,440539,541581,4.359959224876784
241080,101109,441011,542120,4.361738322008921
241091,101113,441035,542148,4.361803131150297
241114,101113,441052,542165,4.361971259877563
241144,101140,441083,542223,4.361113308285545
241165,101160,441122,542282,4.360636615262949
241212,101200,441194,542394,4.359624505928854
241226,101206,441220,542426,4.359622947256091
241261,101214,441224,542438,4.3593178809255635
241275,101214,441250,542464,4.35957476238465
241399,101281,441597,542878,4.360116902479241
241495,101298,441645,542943,4.3598590297932835
242236,101497,443192,544689,4.36655270599131
242258,101504,443202,544706,4.3663500945775535
242512,101732,443825,545557,4.362688239688594
242689,101804,444235,546039,4.363630112765707
242762,101836,444317,546153,4.363064142346518
242947,101905,444542,546447,4.362317845051764
243002,101932,444634,546566,4.3620649060157755
243123,102019,444878,546897,4.360736725511915
243203,102063,444956,547019,4.359621018390602
243207,102066,444959,547025,4.359522269903787
243233,102072,445002,547074,4.359687279567364
243249,102072,445028,547100,4.359942001724273
243265,102072,445054,547126,4.360196723881182
243368,102159,445205,547364,4.357961608864613
243479,102233,445395,547628,4.356665655903671
243591,102314,445695,548009,4.356148718650429
243839,102531,446765,549296,4.357365089582663
243861,102546,446810,549356,4.357166539894291
243875,102549,446821,549370,4.357146339798535
244097,102690,447155,549845,4.354416204109456
244106,102690,447171,549861,4.354572012854222
244143,102715,447233,549948,4.354115757192231
244181,102715,447324,550039,4.355001703743367
244369,102857,447832,550689,4.353928269344818
244446,102860,447848,550708,4.353956834532374
244484,102881,447922,550803,4.35378738542588
244517,102881,447986,550867,4.354409463360581
244578,102918,448077,550995,4.353728210808605
246055,103622,450297,553919,4.345573333848025
246078,103626,450319,553945,4.345617895122846
246136,103693,450422,554115,4.343803342559285
246163,103699,450457,554156,4.343889526417805
246373,103736,450549,554285,4.343227037865351
246429,103751,450622,554373,4.343302715154553
246465,103760,450654,554414,4.343234387047032
246626,103777,450986,554763,4.345722077146188
246737,103800,451088,554888,4.345741811175337
246863,103807,451541,555348,4.349812633059428
246930,103842,451639,555481,4.349290267907013
246933,103844,451654,555498,4.349350949501175
246973,103852,451714,555566,4.349593652505488
246992,103852,451714,555566,4.349593652505488
247030,103871,451756,555627,4.349202376024107
247046,103871,451782,555653,4.349452686505376
247562,103882,453004,556886,4.360755472555399
247655,103942,453209,557151,4.3602105020107365
247676,103950,453245,557195,4.360221260221261
247702,103978,453287,557265,4.359451037719517
247738,104005,453361,557366,4.359030815826162
247756,104013,453402,557415,4.35908972916847
247767,104019,453437,557456,4.3591747661484925
247848,104068,453577,557645,4.358467540454319
248297,104068,453577,557645,4.358467540454319
248323,104083,453614,557697,4.358194902145403
248350,104102,453682,557784,4.358052679103187
248380,104113,453708,557821,4.3578419601778835
248446,104128,453796,557924,4.358059311616472
248455,104130,453811,557941,4.358119658119658
248492,104150,453857,558007,4.357724435909746
248643,104188,453973,558161,4.357248435520406
248669,104201,454018,558219,4.357136687747718
248682,104205,454047,558252,4.357247732834317
248962,104332,454503,558835,4.35631445769275
249020,104377,454581,558958,4.355183613248129
249059,104390,454603,558993,4.354851997317751
249083,104408,454632,559040,4.354378974791204
249124,104416,454669,559085,4.35439970885688
249131,104416,454669,559085,4.35439970885688
249262,104416,454669,559085,4.35439970885688
249321,104439,454717,559156,4.353900362891257
249360,104450,454765,559215,4.35390138822403
249494,104489,454942,559431,4.35397027438295
249579,104511,455062,559573,4.354201950033968
249590,104516,455083,559599,4.35419457307972
249665,104562,455204,559766,4.353436238786557
249797,104632,455537,560169,4.3537063231133875
249966,104727,455810,560537,4.352363764836193
249974,104731,455823,560554,4.352321662163066
249996,104746,455872,560618,4.352166192503771
249996,104761,455902,560663,4.351829402163019
250030,104777,455945,560722,4.351575250293481
250079,104806,455977,560783,4.350676487987329
250367,104959,456429,561388,4.348640897874408
250504,104974,456776,561750,4.351325090022291
250538,104980,456820,561800,4.351495522956753
250595,104988,456870,561858,4.351640187449994
250604,104991,456887,561878,4.351677762855864
250626,105005,456940,561945,4.351602304652159
250734,105143,457232,562375,4.348668004527168
250774,105143,457281,562424,4.349134036502668
250783,105154,457301,562455,4.348869277440706
250796,105159,457319,562478,4.348833670917373
250820,105169,457338,562507,4.348600823436564
250829,105169,457360,562529,4.348810010554441
250890,105234,457457,562691,4.347045631639964
250901,105234,457467,562701,4.347140657962256
250965,105285,457601,562886,4.346307641164459
250987,105287,457608,562895,4.346291564960536
251037,105314,457673,562987,4.345794481265549
251150,105400,457843,563243,4.343861480075901
251506,105691,458601,564292,4.3390733364241045
251559,105724,458695,564419,4.338608073852673
251596,105737,458743,564480,4.33852861344657
251705,105747,459295,565042,4.343338345295848
251798,105799,459409,565208,4.342281117968979
251803,105805,459418,565223,4.342119937621096
251857,105805,459496,565301,4.3428571428571425
251877,105811,459546,565357,4.343083422328491
251940,105853,459656,565509,4.342399365157341
251957,105861,459670,565531,4.342203455474632
251978,105878,459722,565600,4.341997393226166
252013,105902,459782,565684,4.341579951275707
252411,105973,461070,567043,4.350825210195049
252426,106004,461102,567106,4.349854722463303
252459,106018,461144,567162,4.3496764700333905
252524,106052,461253,567305,4.3493097725644025
252597,106101,461419,567520,4.348865703433521
252694,106202,461518,567720,4.345662040262895
252708,106215,461584,567799,4.3457515416843195
252728,106220,461618,567838,4.34586706834871
253005,106220,462326,568546,4.352532479758991
253015,106228,462354,568582,4.352468275784163
253031,106239,462365,568604,4.3521211607789985
253042,106239,462365,568604,4.3521211607789985
253094,106262,462405,568667,4.351555589015828
253376,106271,464144,570415,4.367550884060562
253407,106280,464185,570465,4.367566804666917
253424,106289,464206,570495,4.367394556351081
253466,106312,464301,570613,4.367343291444051
253487,106312,464333,570645,4.3676442922718035
253536,106352,464397,570749,4.366603354896946
253549,106361,464409,570770,4.3663466872255805
253568,106376,464451,570827,4.366125817853651
253676,106438,464641,571079,4.365367631860802
253706,106463,464664,571127,4.364558579036848
253820,106525,464847,571372,4.363736212156771
253952,106545,464936,571481,4.363752405087053
253970,106565,464971,571536,4.36326185895932
254261,106754,465872,572626,4.363976993836297
254683,106925,466414,573339,4.362066869300912
254990,107078,467081,574159,4.3620631689049105
255009,107084,467117,574201,4.362154943782451
255031,107098,467160,574258,4.361986218230032
255059,107109,467195,574304,4.361865016011726
255122,107135,467354,574489,4.362290567974985
255138,107135,467361,574496,4.362355906099781
255230,107140,467411,574551,4.3626190031734176
255275,107170,467472,574642,4.361966968368013
255494,107184,467567,574751,4.36228354978355
255529,107211,467634,574845,4.361809888910653
255530,107211,467636,574847,4.361828543712865
255553,107220,467656,574876,4.361648946092147
255940,107363,468088,575451,4.359863267606158
255993,107397,468173,575570,4.35927446762945
256009,107397,468173,575570,4.35927446762945
256046,107416,468223,575639,4.358968868697401
256056,107427,468248,575675,4.3587552477496345
256066,107431,468265,575696,4.358751198443652
256259,107431,468517,575948,4.361096890096899
256268,107441,468547,575988,4.360970206904255
256302,107462,468611,576073,4.360713554558821
256413,107462,468868,576330,4.363105097615901
257116,107701,469700,577401,4.361147993054846
257206,107726,469785,577511,4.360924939197594
257236,107741,469827,577568,4.360707622910498
257315,107789,469994,577783,4.360315059978291
257379,107811,470031,577842,4.359768483735426
257434,107851,470152,578003,4.3592734420635875
257461,107869,470211,578080,4.35909297388499
257533,107923,470326,578249,4.357977446883426
257552,107923,470341,578264,4.3581164348655985
257819,108033,471020,579053,4.359964085048087
257839,108039,471034,579073,4.359851535093808
257942,108108,471210,579318,4.358696858696859
258064,108153,471293,579446,4.35765073553207
258071,108157,471294,579451,4.357498821158131
258230,108240,471715,579955,4.358046932742055
258496,108361,472053,580414,4.356299775749577
258534,108378,472073,580451,4.355800992821421
258544,108382,472081,580463,4.355714048458231
258808,108542,472591,581133,4.353992003095576
258819,108542,472617,581159,4.354231541707358
258824,108544,472622,581166,4.354197376179245
258885,108544,472723,581267,4.355127874410377
259058,108614,472966,581580,4.3545583442281846
259088,108621,472989,581610,4.354489463363438
259354,108827,473615,582442,4.351999044354802
259359,108830,473629,582459,4.3520077184599835
259503,108881,473773,582654,4.351291777261414
259531,108887,473796,582683,4.351263236198995
259594,108912,473882,582794,4.351054061995005
259778,109026,474198,583224,4.34940289472236
259904,109057,474463,583520,4.3505964770716234
260170,109096,474887,583983,4.352927696707487
260184,109106,474906,584012,4.352702876102139
260208,109117,474926,584043,4.35244737300329
260238,109124,474958,584082,4.352461420035922
260351,109191,475128,584319,4.351347638541638
260721,109401,475705,585106,4.348269211433168
260739,109406,475727,585133,4.348271575599145
260829,109409,476147,585556,4.351991152464605
260874,109409,476205,585614,4.3525212733870156
261170,109564,476678,586242,4.350680880581213
261293,109669,476886,586555,4.348412039865413
261413,109734,477166,586900,4.34838791987898
261490,109744,477219,586963,4.348474631870535
261508,109750,477255,587005,4.348564920273349
261517,109752,477277,587029,4.348686128726584
261536,109756,477293,587049,4.348673421043041
261537,109756,477295,587051,4.348691643281461
261858,109907,477865,587772,4.347903227273968
261866,109907,477885,587792,4.348085199304867
262000,110022,478123,588145,4.345703586555416
262067,110063,478351,588414,4.346156292305316
262181,110081,478586,588667,4.347580418055795
262277,110112,478655,588767,4.346983071781459
262330,110144,478748,588892,4.346564497385241
262364,110159,478795,588954,4.346399295563685
262381,110177,478849,589026,4.34617932962415
262522,110179,479266,589445,4.349885186832337
262575,110199,479414,589613,4.350438751712811
262730,110217,479948,590165,4.354573250950398
262742,110224,479954,590178,4.35435113949775
262764,110228,479975,590203,4.3543836411801
262798,110232,480029,590261,4.354715509108063
262905,110242,480256,590498,4.356379601240906
263005,110349,480490,590839,4.354275978939547
263247,110516,481135,591651,4.3535325201780735
263257,110522,481142,591664,4.353359512133331
263268,110534,481156,591690,4.353013552391119
263275,110540,481162,591702,4.352831554188529
263697,110540,481875,592415,4.3592817079790125
263805,110581,481995,592576,4.358750599108346
263835,110606,482019,592625,4.357982387935555
263841,110607,482031,592638,4.358051479562777
263847,110609,482040,592649,4.358054046234936
263881,110634,482117,592751,4.357765243957553
263914,110644,482131,592775,4.357497921260981
264289,110822,482632,593454,4.3550197614192125
264348,110894,482809,593703,4.353788302342778
264375,110908,482836,593744,4.353482165398348
264410,110926,482872,593798,4.353100265041559
264457,110938,482939,593877,4.353233337539887
264466,110953,482951,593904,4.352752967472713
264672,111074,483337,594411,4.3514863964564165
264830,111085,483653,594738,4.353900166539137
264871,111099,483763,594862,4.354341623236933
264923,111148,483898,595046,4.35363659265124
265120,111294,484134,595428,4.350045824572753
265218,111328,484378,595706,4.350909025582064
265221,111329,484384,595713,4.35092383835299
265488,111414,484874,596288,4.352002441344894
265509,111422,484891,596313,4.35184254456032
265631,111461,485145,596606,4.352598666798253
265683,111474,485209,596683,4.35266519547159
267466,111483,487701,599184,4.374666989585856
268492,111794,488691,600485,4.37135266651162
268533,111801,488779,600580,4.3718660834876255
268541,111801,488779,600580,4.3718660834876255
268808,111801,489568,601369,4.378923265444853
268992,111801,489935,601736,4.382205883668304
269098,111870,490090,601960,4.380888531331009
269110,111877,490119,601996,4.380873638013175
269123,111887,490131,602018,4.380589344606612
269204,111932,490225,602157,4.37966801272201
269266,111944,490357,602301,4.380377688844423
270341,112341,491889,604230,4.37853499612786
270361,112355,491939,604294,4.378434426594277
270368,112355,491951,604306,4.378541230919852
270456,112393,492071,604464,4.378128531136281
270544,112407,492111,604518,4.377939096319624
270694,112420,492419,604839,4.380172567158868
270720,112428,492461,604889,4.380234461166258
270789,112481,492572,605053,4.3791573688000645
270832,112521,492673,605194,4.378498235884857
270870,112551,492728,605279,4.377819832786915
270948,112592,492834,605426,4.377167116669035
270974,112602,492879,605481,4.3771780252571
271093,112686,493287,605973,4.377535807464991
271183,112757,493427,606184,4.376021000913469
271216,112787,493458,606245,4.375131885766977
271237,112794,493495,606289,4.375188396545916
271251,112798,493528,606326,4.375325803649001
271570,112798,494114,606912,4.3805209312221844
271590,112810,494133,606943,4.380223384451733
271802,112878,494300,607178,4.37906412232676
271817,112895,494330,607225,4.378670445989636
271830,112895,494350,607245,4.378847601753842
272251,113042,494774,607816,4.376904159515932
272352,113109,494951,608060,4.375876367044179
272781,113279,495615,608894,4.375171037879925
272789,113282,495623,608905,4.375125792270617
272805,113282,495649,608931,4.375355307992444
272815,113289,495666,608955,4.3752350184042585
272839,113303,495707,609010,4.375056265059178
272863,113314,495735,609049,4.37487865577069
273250,113562,496364,609926,4.370863493069865
273261,113564,496387,609951,4.3709890458243805
273336,113610,496522,610132,4.370407534548015
273364,113634,496547,610181,4.3697044898533886
273798,113794,497100,610894,4.368420127598995
274010,113803,498362,612165,4.379163993919317
274142,113898,498568,612466,4.377320058297776
274235,113918,498909,612827,4.379544935831037
274250,113933,498921,612854,4.379073666102007
274261,113949,498935,612884,4.378581646175043
274284,113960,498956,612916,4.378343278343278
274307,113976,498997,612973,4.378088369481294
274507,114075,499338,613413,4.377278106508876
274578,114090,499427,613517,4.377482689105093
274644,114138,499558,613696,4.376789500429305
274721,114153,499771,613924,4.378080295743432
274771,114165,499867,614032,4.378460999430649
274847,114207,500169,614376,4.379495127268907
274874,114212,500183,614395,4.3794259797569435
274896,114219,500213,614432,4.379420236563094
275186,114303,500331,614634,4.377234193328259
275200,114315,500344,614659,4.376888422341775
275233,114336,500388,614724,4.376469353484467
275357,114384,500475,614859,4.375393411665967
275756,114578,501114,615692,4.373562114891166
275776,114578,501135,615713,4.373745396149348
275804,114583,501146,615729,4.373650541528848
275862,114603,501277,615880,4.374030348245683
275880,114612,501295,615907,4.373843925592434
275951,114612,501467,616079,4.375344641049803
276014,114637,501522,616159,4.374870242591833
276399,114992,502417,617409,4.369147418950884
276450,115019,502495,617514,4.368799937401647
276539,115096,502696,617792,4.367623549037325
276551,115103,502722,617825,4.367583816234156
276653,115161,503044,618205,4.368180199894061
276749,115198,503289,618487,4.368903974027327
276852,115253,503569,618822,4.369248522815024
276898,115263,503628,618891,4.369381327919627
277443,115469,504386,619855,4.368150759078194
277474,115485,504439,619924,4.368004502749275
277497,115488,504449,619937,4.367977625380992
277606,115578,504644,620222,4.36626347574798
277827,115582,504690,620272,4.36651035628385
277834,115582,504701,620283,4.366605526812133
277849,115594,504714,620308,4.366264685018254
277913,115612,504799,620411,4.366320105179393
278007,115630,504988,620618,4.367274928651734
278020,115641,505011,620652,4.3670583962435465
278047,115656,505043,620699,4.366768693366535
278130,115673,505192,620865,4.367415040675006
278180,115688,505217,620905,4.367064864117281
278217,115708,505341,621049,4.367381684931034
278231,115717,505369,621086,4.367283977289421
278235,115720,505371,621091,4.367188040096785
278274,115758,505473,621231,4.366635567304203
278296,115770,505514,621284,4.366537099421266
278363,115800,505655,621455,4.366623488773748
280493,115805,514247,630052,4.440628642977419
280504,115812,514262,630074,4.440489759265016
280645,115913,514429,630342,4.438061304599139
280847,116031,514834,630865,4.437038377674932
280872,116051,514878,630929,4.436652850901758
280898,116068,514902,630970,4.436209808043561
281257,116337,515692,632029,4.432742807533287
281261,116340,515693,632033,4.432637098160564
281315,116340,515771,632111,4.433307546845453
281636,116357,516371,632728,4.437816375465164
284003,117618,520230,637848,4.423047492730705
284046,117626,520255,637881,4.422959209698536
284078,117651,520299,637950,4.422393349822781
284103,117668,520378,638046,4.422425808206139
284386,117721,520938,638659,4.425191766974456
284892,117930,521571,639501,4.422716865937421
284893,117930,521573,639503,4.422733825150513
284942,117956,521721,639677,4.423013666112788
285016,117996,521813,639809,4.422293976066985
285091,118041,521912,639953,4.421446785438958
285343,118207,522491,640698,4.420135863358346
285571,118391,523030,641421,4.41781892204644
285700,118391,523413,641804,4.421053965250737
285942,118398,523917,642315,4.425049409618405
286348,118672,524802,643474,4.422290009437778
286376,118679,524815,643494,4.422138710302581
286441,118712,524903,643615,4.42165071770335
286444,118718,524906,643624,4.421452517731094
286646,118729,524989,643718,4.421741950155396
286653,118734,524999,643733,4.421639968332576
286698,118742,525060,643802,4.421855788179414
286814,118742,525060,643802,4.421855788179414
286854,118768,525265,644033,4.4226138353765325
286863,118778,525282,644060,4.422384616679857
287138,118960,525781,644741,4.41981338264963
287158,118960,525812,644772,4.420073974445192
287195,118974,525866,644840,4.4200077327819525
287211,118991,525901,644892,4.419670395239976
287217,118994,525903,644897,4.419575776929929
287282,119012,525932,644944,4.419151009982187
287353,119025,526045,645070,4.4196177273682
287394,119037,526090,645127,4.41955022387997
287471,119115,526215,645330,4.417705578642488
287492,119136,526259,645395,4.417296199301639
287527,119164,526295,645459,4.41656037058172
287625,119215,526456,645671,4.4160214738078265
287684,119235,526584,645819,4.416354258397282
287742,119250,526671,645921,4.4165283018867925
287746,119252,526674,645926,4.416479388186362
287837,119273,527101,646374,4.41928181566658
287864,119280,527125,646405,4.4192236753856475
287875,119283,527137,646420,4.419213131795813
287969,119317,527220,646537,4.418649479956754
287996,119327,527247,646574,4.418505451406639
288024,119346,527296,646642,4.418212591959513
288043,119354,527317,646671,4.418092397406036
288159,119359,527345,646704,4.418141908025369
288190,119380,527383,646763,4.417683028983079
288255,119400,527421,646821,4.417261306532663
288367,119457,527522,646979,4.415999062424136
289129,119854,528720,648574,4.411367163382115
289138,119855,528736,648591,4.411463852154687
289183,119867,528808,648675,4.41162288202758
289194,119875,528824,648699,4.411461939520334
289227,119899,528861,648760,4.410887496976622
289290,119932,528942,648874,4.410349197878798
289320,119941,528957,648898,4.410143320465895
289341,119955,528979,648934,4.409812012838148
289439,119981,529391,649372,4.412290279294222
289490,120024,529464,649488,4.41131773645271
289571,120075,529615,649690,4.4107016448053304
290396,120276,530443,650719,4.410214839203166
290424,120304,530496,650800,4.40962894001862
290460,120318,530524,650842,4.40934855965026
290529,120346,530628,650974,4.409186844598076
290578,120347,530643,650990,4.409274846901044
291137,120347,532226,652573,4.422428477652122
291201,120378,532296,652674,4.42187110601605
291219,120384,532329,652713,4.421924840510367
291283,120428,532418,652846,4.4210482612017135
291329,120428,532561,652989,4.42223569269605
291343,120445,532604,653049,4.421968533355473
291359,120452,532634,653086,4.42196061501677
291429,120494,532744,653238,4.421332182515312
291514,120569,532868,653437,4.419610347601788
291576,120599,532933,653532,4.419049909203228
291737,120614,533305,653919,4.421584559006417
291775,120623,533355,653978,4.42166916757169
291787,120632,533373,654005,4.4214884939319585
292741,120999,534924,655923,4.420896040463144
292760,121004,534962,655966,4.421027404052759
292775,121004,534981,655985,4.421184423655417
292872,121063,535103,656166,4.420037501135773
292946,121085,535164,656249,4.419738200437709
292977,121098,535201,656299,4.4195692744719155
293921,121554,536828,658382,4.416374615397272
293973,121582,536899,658481,4.415941504499021
294044,121582,537026,658608,4.4169860670164995
294062,121582,537046,658628,4.417150565050748
294117,121644,537160,658804,4.41583637499589
294125,121653,537174,658827,4.415624768809647
294127,121653,537179,658832,4.415665869316827
294178,121669,537245,658914,4.415627645497209
294189,121684,537277,658961,4.41534630682752
294210,121689,537361,659050,4.415855171790383
294222,121697,537380,659077,4.415721012021661
294241,121702,537404,659106,4.415736799723915
294242,121702,537406,659108,4.415753233307587
294264,121724,537452,659176,4.4153330485360325
295593,121724,542482,664206,4.456656041536591
295655,121778,542571,664349,4.455410665309005
295666,121788,542592,664380,4.455217262784511
295683,121797,542628,664425,4.4551836252124435
295730,121800,542683,664483,4.455525451559934
295788,121811,542774,664585,4.455870159509404
296114,121999,543452,665451,4.45456110295986
296267,122022,543687,665709,4.455647342282539
296275,122022,543687,665709,4.455647342282539
296378,122092,543923,666015,4.455025718310782
296995,122252,544389,666641,4.453006903772535
297237,122279,544892,667171,4.45613719444876
297248,122292,544901,667193,4.455737088280509
297272,122293,544912,667205,4.455790601260906
297331,122319,544973,667292,4.455342179056402
297357,122327,545000,667327,4.455271526318802
297448,122366,545124,667490,4.454864913456352
297541,122423,545237,667660,4.453713762936703
297587,122432,545261,667693,4.453582396759018
297619,122447,545311,667758,4.453445164030152
297726,122485,545401,667886,4.452798301832877
298175,122491,545936,668427,4.4569478573936046
298188,122494,545975,668469,4.457157085244992
298202,122501,546001,668502,4.4571146357988916
298628,122525,546790,669315,4.462681085492757
298763,122569,547027,669596,4.463012670414216
298830,122579,547220,669799,4.464223072467552
299273,122827,548020,670847,4.461722585425028
299340,122863,548097,670960,4.461041973580329
299380,122877,548170,671047,4.461127794461127
299495,122952,548408,671360,4.460342247381091
299496,122952,548410,671362,4.4603585138916
299514,122974,548462,671436,4.459983411127555
299596,123006,548634,671640,4.460221452612068
299760,123063,548843,671906,4.459853895971982
299925,123185,549100,672285,4.457523237407152
300018,123246,549191,672437,4.456055368936923
300049,123251,549227,672478,4.45616668424597
300090,123284,549287,672571,4.455460562603419
300096,123286,549301,672587,4.455501841247181
300103,123299,549339,672638,4.4553402703995975
300169,123314,549421,672735,4.455463288839872
300200,123333,549469,672802,4.4551660950435
300357,123402,549686,673088,4.454433477577349
300369,123407,549727,673134,4.454585234224963
300375,123415,549737,673152,4.454377506786047
300403,123443,549779,673222,4.453707379114247
300438,123472,549899,673371,4.453633212388234
300496,123513,550000,673513,4.4529725615927065
300504,123516,550001,673517,4.452872502347874
300691,123600,550279,673879,4.452095469255664
300698,123602,550279,673881,4.452023430041585
300717,123602,550279,673881,4.452023430041585
300844,123604,550654,674258,4.4549852755574255
300851,123604,550674,674278,4.455147082618685
300926,123710,550938,674648,4.453463745857246
301108,123749,551003,674752,4.452585475438186
301569,123980,551569,675549,4.448854653976448
301611,123989,551630,675619,4.449023703715652
301660,124001,551708,675709,4.449222183692067
301745,124028,551778,675806,4.448818008836715
302124,124231,553477,677708,4.455224541378561
302171,124260,553529,677789,4.454603251247384
302197,124265,553564,677829,4.454705669335694
302211,124273,553593,677866,4.454652257529793
302265,124319,553698,678017,4.453848566992978
302272,124321,553698,678019,4.453776916208846
302300,124336,553738,678074,4.4535613177197275
302314,124336,553764,678100,4.453770428516279
302335,124347,553791,678138,4.453593572824435
302344,124354,553804,678158,4.453447416247165
302365,124366,553863,678229,4.453492111992023
302497,124444,554043,678487,4.452147150525538
302802,124444,554882,679326,4.458889138889782
302931,124495,555249,679744,4.460010442186433
303125,124607,555694,680301,4.459572897188761
303426,124645,556255,680900,4.46271410806691
303461,124669,556330,680999,4.462456585037178
303497,124696,556380,681076,4.461891319689485
303525,124706,556432,681138,4.461950507593861
303545,124715,556464,681179,4.461885098023494
303554,124718,556472,681190,4.461841915361054
303621,124724,556539,681263,4.462164459125749
303671,124759,556609,681368,4.461473721334733
303761,124761,556873,681634,4.46351824688805
303786,124778,556929,681707,4.463358925451602
303816,124794,556947,681741,4.46293091013991
303903,124805,557131,681936,4.4640118584992585
303994,124805,557310,682115,4.465446095909619
304079,124861,557418,682279,4.464308310841656
304111,124868,557455,682323,4.464354358202262
304155,124900,557578,682478,4.464195356285028
304185,124915,557657,682572,4.46429171836849
304221,124936,557792,682728,4.46462188640584
304223,124936,557792,682728,4.46462188640584
304233,124936,557808,682744,4.464749951975412
305655,125017,560559,685576,4.483862194741516
