loc,misses,hits,total,ratio
924590,149738,423050,2334883,2.8252681350091495
924708,149769,423158,2335245,2.825404456195875
924732,149769,423177,2335308,2.8255313182300745
924750,149770,423181,2335338,2.8255391600454027
925865,149961,423483,2337668,2.8239542280993057
925907,149961,423525,2337794,2.824234300918239
925914,149961,423530,2337813,2.8242676429204927
926061,149992,423599,2338214,2.8241439543442315
926094,149992,423601,2338275,2.8241572883887143
926098,149992,423603,2338284,2.8241706224331966
926107,149998,423614,2338351,2.8241309884131787
926156,150022,423643,2338506,2.8238724987001906
926246,150027,423733,2338891,2.824378278576523
926250,150028,423736,2338902,2.8243794491694882
926267,150030,423746,2338935,2.824408451643005
926668,150039,424055,2340262,2.826298495724445
926770,150066,424080,2340482,2.8259565791051937
926797,150071,424085,2340523,2.8258957426817974
927242,150138,424358,2341908,2.826452996576483
927325,150148,424365,2341976,2.826311372778858
927328,150149,424369,2341990,2.8263191896049924
927375,150161,424397,2342165,2.8262797930221564
927400,150176,424408,2342234,2.8260707436607713
927897,150231,424503,2343058,2.8256684705553448
928118,150285,424688,2343829,2.825884153441794
928143,150285,424690,2343877,2.825897461489836
928155,150285,424694,2343908,2.82592407758592
928220,150285,424694,2343908,2.82592407758592
928276,150299,424719,2344075,2.8258271844789387
928302,150305,424730,2344133,2.825787565283923
928419,150324,424748,2344264,2.82555014502009
928474,150324,424748,2344264,2.82555014502009
928713,150359,424805,2344829,2.825271516836372
929514,150361,424960,2345746,2.8262647894068276
929516,150361,424960,2345750,2.8262647894068276
929682,150389,424997,2346066,2.8259846132363404
929697,150391,425008,2346104,2.826020174079566
929721,150394,425014,2346161,2.8260036969559956
929737,150394,425016,2346187,2.826016995358857
929770,150404,425035,2346328,2.8259554267173743
930211,150433,425387,2348140,2.827750560049989
930226,150435,425389,2348164,2.8277262605111844
930249,150438,425399,2348216,2.8277363432111566
930259,150444,425406,2348252,2.8276700965143178
930265,150444,425408,2348263,2.827683390497461
930288,150445,425411,2348297,2.8276845358768985
930300,150445,425414,2348317,2.8277044767190667
930967,150508,425526,2349194,2.8272649958806175
930976,150508,425528,2349211,2.827278284210806
930991,150509,425531,2349250,2.8272794317947763
931015,150509,425543,2349275,2.8273591612461715
931088,150521,425571,2349461,2.827319775978103
931104,150521,425572,2349470,2.8273264195693626
931174,150523,425576,2349590,2.8273154268782843
931378,150573,425686,2350117,2.827107117477901
931409,150586,425705,2350230,2.8269892287463643
931420,150588,425708,2350271,2.8269716046431324
931508,150624,425820,2350672,2.8270395156150414
931548,150638,425839,2350772,2.826902906305182
932540,150638,426135,2352599,2.8288678819421396
932556,150638,426137,2352626,2.8288811588045513
932585,150642,426156,2352705,2.828932170311069
932674,150645,426185,2352931,2.8290683394735967
933273,150747,426709,2354938,2.8306301286261086
933378,150747,426757,2355194,2.8309485429229104
933574,150781,426828,2355696,2.830781066580007
934366,150781,427277,2357642,2.8337588953515365
934372,150781,427283,2357661,2.833798688163628
934475,150830,427323,2357937,2.833143273884506
934487,150830,427324,2357952,2.8331499038652788
934580,150839,427363,2358175,2.833239414209853
935123,150968,427663,2360099,2.8328056276826876
935777,151032,428056,2361664,2.834207320302982
936447,151124,428331,2363544,2.8343016330960005
936480,151128,428340,2363619,2.834286168016516
936522,151138,428355,2363729,2.8341978853762786
936576,151139,428382,2363869,2.8343577766162276
936637,151144,428390,2363929,2.8343169427830412
937212,151176,428847,2365649,2.836739958723607
937424,151184,428913,2366026,2.8370264049105725
937444,151197,428919,2366143,2.8368221591698246
937503,151197,428942,2366331,2.8369742785901835
937522,151197,428942,2366331,2.8369742785901835
937600,151203,428959,2366561,2.8369741341110957
937612,151204,428961,2366584,2.8369685987143196
937620,151204,428962,2366592,2.836975212295971
937742,151225,429065,2366856,2.8372623574144487
937747,151227,429068,2366873,2.837244671917052
937816,151228,429079,2366923,2.837298648398445
938048,151250,429238,2367544,2.8379371900826444
938111,151250,429290,2367742,2.8382809917355374
938180,151263,429349,2367974,2.838427110397123
938326,151288,429472,2368372,2.838771085611549
938670,151370,429609,2369641,2.8381383365263924
938813,151393,429805,2370230,2.839001803253783
938849,151408,429844,2370371,2.8389781253302337
938917,151422,429874,2370551,2.838913764182219
938937,151426,429886,2370609,2.838918019362593
938946,151426,429892,2370636,2.838957642676951
938969,151430,429902,2370693,2.83894868916331
939011,151434,429912,2370820,2.838939736122667
939066,151439,429924,2370917,2.8389252438275476
939072,151439,429929,2370931,2.838958260421688
939149,151439,429929,2370931,2.838958260421688
939198,151455,429946,2371061,2.838770591924994
939329,151487,430084,2371544,2.8390819014172832
939341,151491,430096,2371591,2.839086150332363
939361,151495,430100,2371626,2.839037591999736
939454,151500,430143,2371802,2.8392277227722773
939497,151505,430169,2371897,2.839305633477443
939506,151507,430175,2371930,2.839307754757206
939514,151508,430177,2371947,2.839302215064551
940238,151549,430872,2374105,2.8431200469815043
940246,151554,430872,2374122,2.843026248069995
940413,151585,430943,2374590,2.8429132170069598
940445,151585,430943,2374639,2.8429132170069598
940449,151585,430944,2374641,2.8429198139657617
940494,151593,430966,2374718,2.842914910319078
940565,151606,430997,2374914,2.8428756117831746
940568,151606,430998,2374920,2.842882207828186
940617,151648,431039,2375107,2.842365214180207
940663,151651,431052,2375178,2.8423947089039965
940680,151654,431056,2375217,2.842364856845187
940688,151654,431058,2375226,2.842378044759782
940707,151657,431063,2375273,2.842354787447991
940737,151660,431075,2375378,2.8423776869312936
940746,151660,431085,2375408,2.842443623895556
940752,151660,431090,2375422,2.842476592377687
940820,151677,431108,2375591,2.8422766800503703
940833,151680,431117,2375629,2.842279799578059
941551,151680,431861,2377651,2.8471848628691983
941578,151680,431883,2377721,2.847329905063291
941622,151685,431902,2377779,2.8473613079737614
941717,151735,431963,2378135,2.8468250568425213
941744,151740,431971,2378187,2.846783972584684
941826,151752,432021,2378470,2.8468883441404396
941844,151754,432038,2378527,2.8469628477667803
941854,151754,432045,2378547,2.8470089750517285
941935,151754,432052,2378602,2.8470551023366766
941993,151759,432084,2378777,2.847172161123887
942054,151768,432137,2378961,2.847352538084445
942058,151768,432137,2378965,2.847352538084445
942091,151776,432145,2379126,2.8472551655070633
942137,151780,432168,2379263,2.8473316642508895
942150,151790,432171,2379300,2.847163844785559
942254,151824,432298,2379651,2.8473627357993467
942255,151824,432299,2379653,2.8473693223732743
942263,151828,432303,2379674,2.8473206523170957
942305,151828,432394,2379829,2.847920014753537
942386,151861,432444,2380300,2.847630398851581
942410,151870,432445,2380354,2.8474682294067293
942417,151870,432450,2380370,2.8475011523013105
942435,151870,432450,2380404,2.8475011523013105
942456,151877,432463,2380475,2.8474555067587586
946131,151883,433797,2386446,2.856126097061554
946147,151884,433799,2386479,2.856120460351321
946152,151884,433807,2386504,2.8561731321271497
946163,151887,433814,2386534,2.856162805243372
946187,151887,433843,2386629,2.85635373665949
946306,151894,433911,2387047,2.8566697828748997
946408,151918,433933,2387250,2.8563633012546243
946482,151929,433975,2387435,2.8564329390702237
946537,151940,433996,2387613,2.8563643543504016
946555,151946,434019,2387697,2.8564029326207994
946574,151954,434041,2387780,2.8563973307711543
946575,151954,434043,2387785,2.856410492649091
947045,151996,434157,2388593,2.856371220295271
947143,151996,434157,2388883,2.856371220295271
947204,151996,434182,2389001,2.8565356983078503
947297,152008,434250,2389277,2.8567575390768907
947453,152008,434295,2389634,2.8570535761275724
947473,152008,434301,2389665,2.8570930477343297
947584,152008,434340,2389880,2.8573496131782536
947594,152009,434340,2389901,2.8573308159385298
947952,152115,434589,2390842,2.856976629523716
948070,152124,434679,2391096,2.8573992269464386
948071,152124,434680,2391099,2.857405800531146
948107,152133,434687,2391223,2.85728277231107
948155,152133,434719,2391327,2.8574931145773763
948173,152137,434726,2391358,2.857463996266523
948188,152147,434740,2391411,2.8573682031193517
948270,152156,434751,2391525,2.857271484529036
948281,152156,434754,2391539,2.8572912011356766
948312,152159,434764,2391617,2.8573005868860863
948341,152165,434786,2391704,2.8573325009036243
948516,152186,434822,2391892,2.857174772975175
948553,152186,434825,2391926,2.8571944856951363
948593,152192,434839,2392000,2.8571738330529857
948953,152212,434907,2392507,2.857245158069009
949138,152232,434946,2392753,2.8571259656314045
949153,152232,434982,2392835,2.857362446791739
949180,152234,435008,2392922,2.8574956974131926
949296,152267,435078,2393289,2.857336126672227
949963,152306,435223,2394308,2.8575564981025043
949977,152306,435229,2394331,2.857595892479613
950014,152322,435244,2394466,2.8573942043828207
950024,152323,435259,2394507,2.8574739205504094
950124,152356,435332,2394763,2.857334138465174
950534,152431,435589,2395729,2.8576142648148997
950535,152431,435591,2395734,2.857627385505573
950542,152431,435599,2395757,2.857679868268266
950546,152431,435601,2395771,2.857692988958939
950661,152445,435617,2395887,2.857535504608219
950714,152445,435624,2395937,2.857581422808226
950729,152445,435629,2395965,2.857614221522516
950773,152467,435642,2396099,2.8572871506621107
950874,152478,435662,2396243,2.857212187987775
950895,152480,435679,2396299,2.857286201469045
950917,152496,435693,2396394,2.857078218445074
950944,152500,435717,2396482,2.857160655737705
950953,152500,435717,2396500,2.857160655737705
951013,152515,435763,2396714,2.8571812608595875
951077,152541,435819,2397005,2.8570613802190885
951134,152544,435864,2397229,2.857300188797986
951253,152570,435914,2397537,2.8571409844661466
951287,152596,435934,2397647,2.8567852368345172
951335,152638,435974,2397890,2.8562612193555994
951363,152642,436007,2397996,2.8564025628595013
951364,152642,436008,2397998,2.856409114136345
951467,152652,436043,2398193,2.8564512747949586
951475,152653,436044,2398215,2.856439113545099
951537,152653,436044,2398215,2.856439113545099
951573,152657,436051,2398267,2.856410122038295
951579,152657,436052,2398277,2.8564166726714135
951596,152660,436058,2398300,2.8563998427878947
951639,152668,436069,2398402,2.856322215526502
951642,152668,436070,2398408,2.856328765687636
951676,152671,436082,2398463,2.856351238938633
951701,152671,436085,2398504,2.8563708890359005
951704,152671,436085,2398508,2.8563708890359005
951735,152680,436105,2398610,2.8563335079905685
951816,152698,436123,2398769,2.85611468388584
951880,152701,436137,2398852,2.856150254418766
952030,152701,436197,2399102,2.856543179154033
952038,152701,436203,2399121,2.8565824716275596
953582,152919,436499,2401505,2.8544458177204923
953726,152947,436559,2401969,2.8543155472157022
953741,152947,436560,2401997,2.8543220854282856
953751,152953,436571,2402033,2.854282034350421
954560,153066,436743,2403443,2.853298577084395
954601,153066,436766,2403535,2.853448839062888
954758,153098,436818,2403922,2.853192073051248
954867,153101,436856,2404122,2.853384367182448
954882,153101,436861,2404150,2.8534170253623423
954895,153101,436871,2404178,2.853482341722131
954926,153110,436881,2404238,2.853379922931226
954968,153112,436882,2404260,2.853349182297926
955109,153121,436891,2404389,2.853240247908517
955114,153121,436895,2404401,2.8532663710398967
955153,153124,436917,2404470,2.8533541443535957
955160,153124,436922,2404486,2.8533867976280662
955196,153125,436924,2404505,2.853381224489796
955257,153125,436928,2404659,2.8534073469387753
955292,153125,436928,2404831,2.8534073469387753
955446,153125,436991,2405094,2.853818775510204
955547,153125,437043,2405252,2.8541583673469386
955552,153125,437047,2405268,2.8541844897959185
955574,153125,437049,2405273,2.854197551020408
955603,153125,437053,2405314,2.8542236734693875
955701,153138,437112,2405572,2.854366649688516
956010,153207,437310,2406457,2.854373494683663
956026,153217,437325,2406518,2.8542850989120008
956027,153217,437326,2406520,2.854291625602903
956084,153225,437363,2406679,2.8543840757056618
956110,153228,437390,2406766,2.8545043986738716
956191,153237,437402,2406906,2.8544150564158786
956218,153241,437410,2406969,2.854392753897456
956279,153246,437420,2407147,2.8543648773866854
956337,153272,437437,2407329,2.8539915966386555
956368,153275,437468,2407422,2.8541379872777686
956395,153275,437494,2407496,2.8543076170282173
956557,153290,437553,2407912,2.8544132037314895
956626,153306,437607,2408106,2.854467535517201
956638,153306,437616,2408134,2.854526241634378
956648,153307,437624,2408162,2.854559804836048
956672,153321,437662,2408275,2.854546996171431
956785,153351,437705,2408554,2.8542689646627672
957809,153520,437947,2410214,2.852703230849401
957887,153538,437990,2410441,2.8526488556578826
957941,153539,437999,2410523,2.8526888933756243
957964,153548,438018,2410607,2.8526454268372103
957996,153555,438041,2410684,2.8526651688320146
957999,153555,438042,2410690,2.852671681156589
958037,153562,438057,2410782,2.8526393248329667
958078,153563,438066,2410851,2.852679356355372
958094,153566,438070,2410870,2.8526496750582813
958135,153578,438092,2410967,2.8525700295615257
958149,153579,438107,2411015,2.8526491252059203
958176,153582,438126,2411093,2.8527171152869477
958185,153588,438132,2411125,2.852644737870146
958220,153592,438140,2411207,2.8526225324235637
958277,153605,438145,2411299,2.852413658409557
958283,153605,438147,2411310,2.852426678819049
958299,153607,438150,2411331,2.852409069899158
958330,153612,438153,2411396,2.8523357550191393
958356,153613,438175,2411510,2.852460403741871
958456,153633,438226,2411795,2.852421029336145
958468,153633,438230,2411826,2.8524470654091245
958476,153633,438237,2411850,2.852492628536838
958478,153633,438241,2411859,2.852518664609817
958520,153636,438257,2411943,2.852567106667708
958633,153659,438301,2412576,2.8524264768090384
959026,153734,438825,2414233,2.8544433892307493
959036,153740,438827,2414261,2.8543449980486537
959053,153742,438840,2414313,2.8543924236708254
959101,153742,438872,2414417,2.8546005645822223
959133,153756,438897,2414514,2.854503238897994
959136,153756,438898,2414522,2.8545097427092276
959143,153756,438906,2414546,2.854561773199095
959162,153760,438913,2414606,2.854533038501561
959193,153765,438924,2414680,2.8545117549507366
959200,153765,438929,2414697,2.8545442721035346
959230,153771,438941,2414776,2.8545109285886157
959249,153774,438955,2414851,2.8545462822063548
959257,153775,438961,2414871,2.854566737115916
959257,153791,438990,2415211,2.854458323308906
959266,153792,438994,2415240,2.854465771951727
959304,153805,439016,2415333,2.8543675433178377
959356,153829,439099,2415585,2.854461772487632
959406,153832,439152,2415754,2.8547506370586095
959469,153849,439170,2415929,2.8545521907844704
959712,153865,439287,2416517,2.85501576056933
959955,153894,439391,2417016,2.855153547246806
959995,153903,439403,2417109,2.855064553647427
960039,153905,439403,2417148,2.85502745199961
960111,153925,439481,2417404,2.8551632288452167
960230,153925,439536,2417661,2.8555205457203185
960250,153925,439574,2417726,2.855767419197661
960918,153983,439987,2419340,2.857373865946241
960919,153983,439988,2419342,2.8573803601696293
960973,153992,440040,2419506,2.857551041612551
960979,153992,440046,2419522,2.8575900046755676
961054,153997,440109,2419768,2.8579063228504453
961082,153998,440155,2419908,2.858186469954155
961097,154001,440168,2419957,2.8582152063947635
961110,154007,440182,2420022,2.858194757381158
961137,154018,440189,2420105,2.8580360737056707
961145,154018,440198,2420130,2.858094508434079
961287,154032,440234,2420382,2.8580684533084035
961387,154059,440299,2420703,2.8579894715660883
961393,154059,440299,2420705,2.8579894715660883
961585,154065,440330,2421031,2.8580793820789925
962552,154198,440805,2423803,2.8586946653004577
962559,154198,440812,2423823,2.8587400614793967
962659,154240,440882,2424081,2.858415456431535
962729,154253,440927,2424289,2.858466285906919
962793,154253,440983,2424517,2.8588293258477955
962800,154253,440990,2424541,2.858874705840405
962837,154253,441008,2424636,2.8589913972499725
962894,154256,441076,2424812,2.859376620682502
963015,154271,441151,2425098,2.8595847566943884
963071,154279,441165,2425241,2.8595272201660626
963081,154279,441168,2425262,2.8595466654567376
963130,154284,441186,2425366,2.8595706618962433
963157,154295,441203,2425505,2.859476975922745
963236,154305,441219,2425672,2.859395353358608
963260,154310,441225,2425731,2.859341585120861
963341,154317,441230,2425791,2.8592442828722695
963365,154332,441254,2425862,2.8591218930617113
963601,154449,441370,2426856,2.8577070748272893
963667,154476,441393,2427017,2.8573564825603976
963791,154476,441408,2427144,2.8574535850229164
963875,154524,441466,2427400,2.85694131655924
964258,154628,441618,2428395,2.8560027938018986
964273,154628,441623,2428423,2.856035129472023
964345,154636,441648,2428595,2.856049044207041
964368,154639,441656,2428660,2.856045370184753
964382,154640,441660,2428687,2.8560527677185723
964468,154650,441699,2428890,2.8561202715809895
964472,154650,441700,2428892,2.856126737795021
964477,154650,441701,2428906,2.8561332040090526
964481,154650,441701,2428912,2.8561332040090526
964497,154650,441710,2428949,2.8561913999353377
964504,154650,441711,2428957,2.8561978661493694
964563,154655,441719,2429142,2.856157253241085
964626,154661,441759,2429383,2.8563050801430223
964645,154663,441764,2429424,2.8563004726405152
964676,154667,441784,2429507,2.8563559130260496
965020,154728,441991,2430574,2.8565676542060907
965175,154728,442227,2431266,2.8580929114316738
965608,154822,442594,2432658,2.8587280877394687
965623,154822,442609,2432704,2.858824973195024
965631,154822,442611,2432709,2.8588378912557646
965707,154832,442639,2432909,2.8588340911439496
965721,154832,442644,2432940,2.8588663842099824
965909,154850,442745,2433370,2.859186309331611
965990,154850,442879,2433734,2.8600516628995805
966027,154850,442885,2433769,2.8600904100742652
966058,154861,442892,2433833,2.859932455556919
966135,154867,442955,2434022,2.8602284540928666
966187,154880,442976,2434147,2.8601239669421488
966198,154883,442981,2434167,2.8601008503192733
966261,154886,443030,2434406,2.860361814495823
966356,154907,443062,2434622,2.8601806245037347
967244,154998,443943,2437470,2.8641853443270238
967311,155007,443997,2437694,2.864367415665099
967446,155023,444044,2437899,2.8643749637150617
967564,155025,444046,2438164,2.864350911143364
967783,155025,444253,2439473,2.865686179648444
967790,155025,444261,2439496,2.8657377842283505
967823,155057,444280,2439623,2.865268901113784
967840,155060,444284,2439651,2.865239262221076
967897,155083,444322,2439836,2.8650593553129613
967978,155088,444355,2440051,2.8651797689053957
968325,155182,444517,2441060,2.8644881493987704
968351,155194,444531,2441143,2.864356869466603
968385,155201,444542,2441229,2.864298554777353
968451,155201,444573,2441385,2.8644982957584038
968490,155205,444591,2441480,2.8645404465062336
968503,155206,444599,2441523,2.8645735345283043
968610,155222,444636,2441906,2.864516627797606
968661,155233,444666,2442075,2.864506902527169
968678,155239,444682,2442154,2.8644992559859315
968699,155242,444692,2442236,2.864508316048492
968710,155242,444694,2442259,2.8645211991600212
968723,155243,444695,2442277,2.864509188820108
968741,155243,444702,2442310,2.864554279420006
968748,155243,444707,2442326,2.864586486991362
968785,155245,444728,2442391,2.8646848529743307
968844,155261,444748,2442526,2.864518456019219
968849,155261,444751,2442535,2.864537778321665
968917,155268,444779,2442688,2.8645889687508053
968920,155268,444783,2442700,2.8646147306592473
968945,155284,444790,2442777,2.864364647999794
968988,155287,444797,2442871,2.8643543889701006
969059,155312,444820,2443065,2.864041413413001
969146,155312,444878,2443302,2.8644148552590916
969185,155318,444896,2443394,2.864420092970551
969213,155318,444897,2443442,2.8644265313743418
969257,155323,444929,2443577,2.86454034495857
969313,155324,444955,2443703,2.864689294635729
969391,155339,445018,2444018,2.8648182362446004
969423,155343,445027,2444095,2.8648024050005474
969436,155343,445041,2444136,2.86489252814739
969519,155379,445129,2444456,2.8647951138828285
969576,155387,445147,2444628,2.8647634615508375
969627,155390,445188,2444776,2.864972005920587
969769,155422,445250,2445168,2.864781047728121
969888,155441,445374,2445597,2.8652286076389113
969895,155441,445374,2445602,2.8652286076389113
970305,155501,445572,2446569,2.865396364010521
970346,155509,445581,2446631,2.865306831115884
970355,155509,445582,2446649,2.865313261611868
970433,155542,445633,2446898,2.8650332386107933
970466,155551,445643,2446965,2.864931758715791
970499,155551,445645,2446986,2.86494461623519
970656,155565,445680,2447251,2.864911773213769
970692,155572,445698,2447356,2.8648985678656826
970697,155572,445699,2447363,2.864904995757591
970735,155582,445723,2447488,2.8648751140877478
970762,155598,445737,2447574,2.8646704970500907
970800,155599,445762,2447615,2.86481275586604
971619,155773,446171,2450214,2.864238346825188
971696,155783,446191,2450362,2.8641828697611422
971704,155783,446200,2450389,2.864240642432101
971799,155789,446204,2450493,2.8641560058797477
971829,155789,446225,2450572,2.864290803586903
971839,155793,446233,2450634,2.864268612838831
971974,155830,446377,2451057,2.864512609895399
971979,155830,446377,2451057,2.864512609895399
972005,155831,446382,2451075,2.864526313762987
972263,155917,446442,2451675,2.8633311313070418
972299,155927,446463,2451813,2.863282176916121
972358,155941,446473,2451944,2.8630892452914884
972418,155947,446490,2452013,2.8630881004443816
972436,155950,446491,2452035,2.863039435716576
972456,155951,446500,2452073,2.86307878756789
972491,155951,446534,2452167,2.8632968047655996
972701,156002,446604,2452777,2.8628094511608824
972830,156002,446604,2452777,2.8628094511608824
972894,156019,446616,2452910,2.8625744300373674
972964,156030,446630,2453011,2.8624623469845543
973074,156035,446640,2453103,2.862434710161182
973109,156046,446645,2453176,2.8622649731489433
973117,156046,446652,2453198,2.862309831716289
973140,156050,446671,2453256,2.8623582185197054
973381,156073,446955,2454159,2.863756062868017
973389,156073,446964,2454184,2.863813728191295
973404,156075,446974,2454231,2.863841102034278
973447,156075,446984,2454275,2.86390517379465
973452,156078,446986,2454289,2.8638629403247093
973459,156078,446994,2454312,2.86391419674778
973578,156078,447047,2454539,2.864253770550622
973603,156078,447071,2454596,2.8644075398198336
973611,156078,447079,2454618,2.864458796242904
973830,156089,447096,2454839,2.8643658425641783
973977,156104,447224,2455278,2.864910572438887
973987,156108,447228,2455319,2.8648627873010994
973999,156108,447228,2455323,2.8648627873010994
974011,156109,447233,2455347,2.864876464521584
974272,156109,447297,2455673,2.8652864344784734
974532,156164,447423,2456348,2.8650841423119284
975085,156239,447587,2457787,2.8647584789969214
975106,156240,447596,2457834,2.8647977470558117
975138,156258,447619,2457980,2.8646149317154963
975236,156258,447728,2458208,2.8653124960002048
975250,156260,447734,2458246,2.865314219889927
975294,156263,447735,2458275,2.865265609901256
975369,156277,447806,2458517,2.8654632479507542
975387,156277,447811,2458550,2.8654952424221096
975403,156277,447812,2458574,2.8655016413163805
975467,156284,447823,2458640,2.8654436794553506
975473,156284,447829,2458658,2.8654820711013285
975474,156284,447830,2458660,2.8654884697089913
975486,156284,447834,2458669,2.865514064139643
976318,156284,447834,2458669,2.865514064139643
976349,156288,447843,2458726,2.865498310810811
976355,156288,447849,2458744,2.8655367014742015
976450,156301,447905,2458993,2.865656649669548
976509,156311,447920,2459078,2.865569281752404
976513,156311,447922,2459085,2.865582076757234
976560,156316,447930,2459187,2.865541595230175
977816,156416,448018,2461397,2.864272197217676
977852,156416,448032,2461457,2.8643617021276597
978198,156442,448069,2461787,2.8641221666815815
978213,156446,448080,2461829,2.8641192488142875
978238,156446,448080,2461829,2.8641192488142875
978331,156446,448080,2461829,2.8641192488142875
978363,156456,448101,2461919,2.86407040957202
978382,156456,448101,2461925,2.86407040957202
978456,156464,448149,2462147,2.864230749565395
978482,156479,448168,2462242,2.8640776078579235
978742,156521,448286,2462963,2.8640629691862434
979030,156521,448361,2463530,2.8645421381156524
979075,156523,448387,2463577,2.864671645700632
979218,156523,448490,2463943,2.8653296959552272
979267,156540,448507,2464095,2.8651271240577487
979278,156541,448510,2464122,2.865127985639545
980034,156542,448848,2465968,2.867268847976901
980112,156549,448883,2466102,2.867364211844215
980137,156556,448901,2466168,2.8673509798410795
980178,156561,448906,2466220,2.867291343310275
980497,156665,449235,2467671,2.867487951999489
980528,156690,449252,2467781,2.8671389367541003
980601,156742,449293,2468136,2.866449324367432
980614,156744,449295,2468164,2.8664255091103965
980639,156746,449300,2468203,2.8664208337054853
980678,156757,449328,2468329,2.866398310761242
980685,156757,449328,2468329,2.866398310761242
980687,156757,449328,2468331,2.866398310761242
980738,156767,449369,2468465,2.866477000899424
980795,156767,449386,2468543,2.866585442089215
981044,156831,449470,2469183,2.865951246883588
981353,156852,449607,2470023,2.8664409762068703
981374,156852,449622,2470074,2.8665366077576313
981396,156857,449624,2470115,2.866457984023665
981531,156888,449663,2470416,2.8661401764315944
981552,156888,449668,2470457,2.866172046300546
981632,156909,449727,2470880,2.8661644647534557
981920,156940,449848,2471814,2.866369313113292
981968,156954,449870,2471907,2.8662538068478662
981977,156954,449872,2471923,2.8662665494348665
982509,156987,450086,2473241,2.8670272060743884
982510,156987,450088,2473246,2.867039945982788
982533,156989,450096,2473300,2.8670543796062145
982577,156996,450111,2473401,2.8670220897347702
982591,156997,450117,2473438,2.8670420453894025
982610,156997,450137,2473495,2.8671694363586564
982687,157015,450199,2473806,2.8672356144317424
982691,157015,450203,2473815,2.8672610897048054
982694,157015,450203,2473819,2.8672610897048054
982709,157015,450220,2473869,2.8673693596153234
982720,157015,450221,2473879,2.867375728433589
982881,157015,450370,2474803,2.868324682355189
982889,157015,450376,2474821,2.8683628952647835
982893,157015,450377,2474828,2.8683692640830496
982903,157015,450384,2474852,2.8684138458109096
982911,157015,450385,2474854,2.8684202146291757
982914,157015,450387,2474863,2.868432952265707
982972,157037,450431,2475072,2.868311289696059
983036,157052,450457,2475272,2.868202888215368
983164,157139,450542,2475819,2.867155830188559
983203,157145,450560,2475909,2.8671609023513316
984552,157145,450788,2476884,2.8686117916573863
984618,157147,450813,2477053,2.8687343697302525
984644,157149,450815,2477103,2.8687105867679716
984654,157152,450821,2477151,2.868694003257992
984666,157152,450830,2477185,2.8687512726532276
984680,157154,450839,2477239,2.8687720325286024
984857,157155,450849,2477327,2.8688174095638064
984915,157168,450872,2477421,2.868726458312125
984923,157172,450876,2477445,2.868678899549538
984965,157175,450879,2477488,2.868643232066168
984972,157175,450884,2477507,2.868675043741053
985173,157218,451011,2478128,2.8686982406594663
985272,157220,451082,2478574,2.869113344358224
985295,157225,451098,2478631,2.8691238670694865
985460,157272,451198,2479005,2.8689022839411975
985482,157272,451201,2479040,2.8689213591739153
985542,157295,451208,2479156,2.868546361931403
985801,157372,451281,2479652,2.8676066898813004
985809,157376,451287,2479680,2.8675719296461977
985815,157376,451293,2479693,2.867610054900366
986482,157376,451879,2482029,2.8713336213908094
986501,157377,451881,2482049,2.8713280847900267
986502,157377,451883,2482054,2.8713407931273314
986503,157377,451885,2482059,2.871353501464636
986510,157378,451891,2482078,2.8713733812858213
986543,157378,451897,2482112,2.8714115060554843
986665,157408,451925,2482388,2.8710421325472657
986711,157410,451937,2482463,2.8710818880630202
986754,157411,451950,2482549,2.871146235015342
986786,157417,451967,2482653,2.871144793764333
986837,157425,451984,2482756,2.871106876290297
986850,157425,451992,2482776,2.8711576941400665
986872,157425,452001,2482827,2.8712148642210575
986881,157425,452007,2482852,2.871252977608385
986993,157429,452073,2483165,2.871599260619073
987048,157434,452084,2483256,2.8715779310695275
987126,157444,452159,2483499,2.8718719036609843
987181,157444,452196,2483650,2.872106907852951
987352,157444,452355,2484654,2.8731167907319426
987377,157450,452360,2484702,2.8730390600190536
987383,157450,452365,2484716,2.8730708161321052
987385,157450,452365,2484718,2.8730708161321052
987396,157456,452378,2484760,2.8730438979778476
987398,157456,452378,2484763,2.8730438979778476
987480,157485,452447,2485093,2.8729529796488555
987589,157502,452508,2485525,2.8730301837436985
987797,157542,452679,2486093,2.873386144647142
989519,157569,454025,2503377,2.881436069277586
989525,157569,454026,2503385,2.8814424157035967
989542,157578,454034,2503460,2.881328611862062
989555,157578,454037,2503477,2.8813476500526725
989576,157579,454039,2503509,2.881342056999981
989603,157581,454042,2503550,2.881324525164836
989608,157583,454043,2503562,2.881294302050348
989629,157584,454045,2503592,2.8812887095136563
989673,157584,454098,2503769,2.8816250380749313
989680,157584,454100,2503782,2.881637729718753
989702,157584,454122,2503849,2.881777337800792
989728,157590,454135,2503913,2.8817501110476553
989737,157590,454138,2503925,2.881769147788565
989792,157605,454162,2504063,2.8816471558643446
989803,157605,454166,2504098,2.881672535769804
990419,157838,454677,2506389,2.8806561157642645
990476,157847,454686,2506608,2.880548885946518
990504,157851,454723,2506723,2.8807102900836865
990542,157863,454741,2506841,2.8806053350056695
990611,157868,454797,2507040,2.8808688271213927
990641,157874,454805,2507100,2.8808100130483805
990865,157914,454909,2507686,2.880738883189584
990986,157918,454951,2507937,2.8809318760369305
990993,157918,454958,2507952,2.8809762028394483
991098,157959,455022,2508392,2.8806335821320723
991124,157959,455044,2508461,2.88077285877981
991158,157961,455056,2508517,2.8808123524161027
991213,157967,455070,2508624,2.880791557730412
